mdb_source_id,data_type,entity_type,location.country_code,location.country_name,location.subdivision_name,location.municipality,provider,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment,region_and_agency,location_and_agency,location&agency_tally
1110,gtfs,NA,US,United States,North Carolina,Wilmington,Wave Transit,NA,NA,NA,NA,https://www.wavetransit.com/gtransit/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-north-carolina-wave-transit-gtfs-1110.zip?alt=media,NA,34.036147,34.326726,-78.057393,-77.820191,2022-03-22T14:56:00Z,inactive,NA,NA,NA,North Carolina>Wave Transit,United States>North Carolina>Wave Transit,3
1861,gtfs,NA,US,United States,North Carolina,Wilmington,Wave Transit,fixed route,NA,NA,NA,https://drive.google.com/u/0/uc?id=18zwweT64NI5O_goGVc_h-OGTTShfiacG&export=download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-north-carolina-wave-transit-gtfs-1861.zip?alt=media,NA,34.14164,34.2618992714626,-77.950425336174,-77.820091,2023-01-17T20:51:40Z,NA,fares-v1,NA,NA,North Carolina>Wave Transit,United States>North Carolina>Wave Transit,3
1862,gtfs,NA,US,United States,North Carolina,Wilmington,Wave Transit,UNCW Seahawk Shuttle,NA,NA,NA,https://drive.google.com/u/0/uc?id=1w_7Ma9B9-aA-iBTWz3gxwGlORXPjppQ-&export=download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-north-carolina-wave-transit-gtfs-1862.zip?alt=media,NA,34.142554,34.2514730532837,-77.8913032801956,-77.8608014018104,2023-01-17T20:52:29Z,NA,fares-v1,NA,NA,North Carolina>Wave Transit,United States>North Carolina>Wave Transit,3
1247,gtfs,NA,US,United States,North Dakota,Grand Forks,Cities Area Transit,NA,NA,support+test+cityofgrandforks-nd-us@trilliumtransit.com,NA,https://transitfeeds.com/p/cities-area-transit/834/latest/download,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-north-dakota-cities-area-transit-gtfs-1247.zip?alt=media,http://www.grandforksgov.com/government/city-departments/cities-area-transit/data,47.874921,47.94908,-97.109559,-97.010581,2022-03-23T23:19:29Z,NA,NA,NA,NA,North Dakota>Cities Area Transit,United States>North Dakota>Cities Area Transit,1
1285,gtfs,NA,US,United States,North Dakota,Fargo,MATBUS,NA,NA,NA,NA,https://transitfeeds.com/p/matbus/833/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-north-dakota-matbus-gtfs-1285.zip?alt=media,http://www.matbus.com/GTFSFeed.htm,46.802662,46.91984,-96.914784,-96.68326,2022-03-24T00:22:22Z,NA,NA,NA,NA,North Dakota>MATBUS,United States>North Dakota>MATBUS,1
411,gtfs,NA,US,United States,Ohio,Akron,Akron Metro Regional Transit Authority (METRO),NA,NA,NA,NA,https://www.akronmetro.org/Data/Sites/2/gtfs-data/akronmetrogtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-akron-metro-regional-transit-authority-metro-gtfs-411.zip?alt=media,NA,40.915395,41.513944,-81.697065,-81.403724,2022-03-16T15:32:55Z,NA,NA,NA,NA,Ohio>Akron Metro Regional Transit Authority (METRO),United States>Ohio>Akron Metro Regional Transit Authority (METRO),1
210,gtfs,NA,US,United States,Ohio,Lima,Allen County Regional Transit Authority,NA,NA,support+test+acrta-oh-us@trilliumtransit.com,NA,https://data.trilliumtransit.com/gtfs/acrta-oh-us/acrta-oh-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-allen-county-regional-transit-authority-gtfs-210.zip?alt=media,NA,40.686444269947,40.9021584330236,-84.3395975534096,-83.8710286672719,2022-03-15T17:42:36Z,NA,NA,NA,NA,Ohio>Allen County Regional Transit Authority,United States>Ohio>Allen County Regional Transit Authority,1
4,gtfs,NA,US,United States,Ohio,Athens,Athens Public Transit,NA,NA,NA,NA,https://transitfeeds.com/p/athens-public-transit/298/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-athens-public-transit-gtfs-4.zip?alt=media,NA,39.295665,39.3992,-82.141964,-82.027972,2022-03-23T14:43:11Z,deprecated,NA,1973,NA,Ohio>Athens Public Transit,United States>Ohio>Athens Public Transit,2
1973,gtfs,NA,US,United States,Ohio,Athens,Athens Public Transit,NA,NA,info@athenspublictransit.org,NA,https://hosted-gtfs-feeds.s3.amazonaws.com/HAPCAP/gtfs.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-athens-public-transit-gtfs-1973.zip?alt=media,NA,39.223943,39.469958,-82.250627,-82.028,2024-01-18T22:25:23Z,NA,NA,NA,NA,Ohio>Athens Public Transit,United States>Ohio>Athens Public Transit,2
240,gtfs,NA,US,United States,Ohio,Hamilton,Butler County Regional Transit Authority,NA,NA,NA,NA,https://www.butlercountyrta.com/wp-content/uploads/2019/11/Bcrta-GTFS-1.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-butler-county-regional-transit-authority-gtfs-240.zip?alt=media,NA,39.2832317,39.540703,-84.7675,-84.315188,2022-03-15T17:43:31Z,inactive,NA,NA,NA,Ohio>Butler County Regional Transit Authority,United States>Ohio>Butler County Regional Transit Authority,1
404,gtfs,NA,US,United States,Ohio,Columbus,Central Ohio Transit Authority (COTA),NA,NA,NA,NA,http://www.cota.com/data/cota.gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-central-ohio-transit-authority-cota-gtfs-404.zip?alt=media,http://www.cota.com/data,39.830132,40.150499,-83.162655,-82.771726,2022-03-16T15:32:20Z,NA,NA,NA,NA,Ohio>Central Ohio Transit Authority (COTA),United States>Ohio>Central Ohio Transit Authority (COTA),1
307,gtfs,NA,US,United States,Ohio,Cincinnati,Cincinnati Metro,NA,NA,NA,NA,http://www.go-metro.com/uploads/GTFS/google_transit_info.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-cincinnati-metro-gtfs-307.zip?alt=media,NA,39.06428,39.35716,-84.793912,-84.259938,2022-03-15T21:14:24Z,NA,NA,NA,NA,Ohio>Cincinnati Metro,United States>Ohio>Cincinnati Metro,1
406,gtfs,NA,US,United States,Ohio,Cleveland,Greater Cleveland Regional Transit Authority,NA,NA,webmaster@gcrta.org,NA,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-greater-cleveland-regional-transit-authority-gtfs-406.zip?alt=media,http://www.riderta.com/developers,41.227828,41.637051,-81.96736,-81.437811,2022-03-16T15:32:25Z,NA,NA,NA,NA,Ohio>Greater Cleveland Regional Transit Authority,United States>Ohio>Greater Cleveland Regional Transit Authority,1
403,gtfs,NA,US,United States,Ohio,Dayton,Greater Dayton Regional Transit Authority (Greater Dayton RTA),NA,NA,NA,NA,http://proc.greaterdaytonrta.org/gtfs/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-greater-dayton-regional-transit-authority-greater-dayton-rta-gtfs-403.zip?alt=media,NA,39.60158,39.922275,-84.330089,-84.05722,2022-03-16T15:32:10Z,NA,NA,NA,NA,Ohio>Greater Dayton Regional Transit Authority (Greater Dayton RTA),United States>Ohio>Greater Dayton Regional Transit Authority (Greater Dayton RTA),1
410,gtfs,NA,US,United States,Ohio,Cleveland,Laketran,NA,NA,NA,NA,http://data.trilliumtransit.com/gtfs/lakecounty-oh-us/lakecounty-oh-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-laketran-gtfs-410.zip?alt=media,NA,41.4969731269463,41.8417784065152,-81.7001491308301,-81.008756071851,2022-03-16T15:32:51Z,NA,NA,NA,NA,Ohio>Laketran,United States>Ohio>Laketran,1
405,gtfs,NA,US,United States,Ohio,Brecksville,National Park Service,Cuyahoga Valley Scenic Railroad,NA,NA,NA,http://nationalparkservice.github.io/nps-gtfs/cuva/scenic-rail/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-national-park-service-gtfs-405.zip?alt=media,https://creativecommons.org/publicdomain/zero/1.0/,41.089484,41.392676,-81.630857,-81.514958,2022-03-16T15:32:20Z,inactive,NA,NA,NA,Ohio>National Park Service,United States>Ohio>National Park Service,1
908,gtfs,NA,US,United States,Ohio,Akron,Portage Area Regional Transportation Authority (PARTA),NA,NA,NA,NA,https://592f5f98-5029-425f-ac4d-0774faecf068.filesusr.com/archives/f64377_81ed397719364abbb0aa6a97a1dbf1c9.zip?dn=12_17google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-portage-area-regional-transportation-authority-parta-gtfs-908.zip?alt=media,https://www.partaonline.org/gtfs,41.0669159049735,41.514242,-81.695549606943,-81.0371718331358,2022-03-17T18:13:45Z,inactive,NA,NA,NA,Ohio>Portage Area Regional Transportation Authority (PARTA),United States>Ohio>Portage Area Regional Transportation Authority (PARTA),1
366,gtfs,NA,US,United States,Ohio,Cincinnati,Southwest Ohio Regional Transit Authority (SORTA Metro),NA,NA,NA,NA,https://www.go-metro.com/uploads/GTFS/google_transit_info.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-southwest-ohio-regional-transit-authority-sorta-metro-gtfs-366.zip?alt=media,NA,39.06428,39.35716,-84.793912,-84.259938,2022-03-15T21:17:37Z,NA,NA,NA,NA,Ohio>Southwest Ohio Regional Transit Authority (SORTA Metro),United States>Ohio>Southwest Ohio Regional Transit Authority (SORTA Metro),1
818,gtfs,NA,US,United States,Ohio,Canton,Stark Area Regional Transit Authority (SARTA),NA,NA,NA,NA,https://github.com/transitland/gtfs-archives-not-hosted-elsewhere/raw/master/stark-area-regional-transit-authority.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-stark-area-regional-transit-authority-sarta-gtfs-818.zip?alt=media,NA,40.720235,41.513986,-81.696054,-81.08672418,2022-03-17T15:22:16Z,deprecated,NA,2001,NA,Ohio>Stark Area Regional Transit Authority (SARTA),United States>Ohio>Stark Area Regional Transit Authority (SARTA),2
2001,gtfs,NA,US,United States,Ohio,Canton,Stark Area Regional Transit Authority (SARTA),NA,NA,NA,NA,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11346/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-stark-area-regional-transit-authority-sarta-gtfs-2001.zip?alt=media,NA,40.720023,41.513986,-81.696054,-81.086724,2024-02-22T03:59:05Z,NA,NA,NA,NA,Ohio>Stark Area Regional Transit Authority (SARTA),United States>Ohio>Stark Area Regional Transit Authority (SARTA),2
922,gtfs,NA,US,United States,Ohio,Youngstown,Western Reserve Transit Authority,NA,NA,NA,NA,https://github.com/transitland/gtfs-archives-not-hosted-elsewhere/raw/master/western-reserve-transit-authority.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-western-reserve-transit-authority-gtfs-922.zip?alt=media,NA,40.977121,41.279698,-80.857996,-80.576094,2022-03-17T18:19:28Z,inactive,NA,NA,NA,Ohio>Western Reserve Transit Authority,United States>Ohio>Western Reserve Transit Authority,1
182,gtfs,NA,US,United States,Oklahoma,Norman,Campus Area Rapid Transit (CART),NA,NA,support@gmvsync.com,NA,http://www.cartgps.com/gtfs,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oklahoma-campus-area-rapid-transit-cart-gtfs-182.zip?alt=media,NA,35.182977,35.216008,-97.45147400000002,-97.435609,2022-03-15T17:40:50Z,NA,NA,NA,NA,Oklahoma>Campus Area Rapid Transit (CART),United States>Oklahoma>Campus Area Rapid Transit (CART),1
183,gtfs,NA,US,United States,Oklahoma,Oklahoma City,Embark,NA,NA,NA,NA,http://embarkok.com/data/gtfs/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oklahoma-embark-gtfs-183.zip?alt=media,NA,35.201592,35.614976,-97.654389,-97.300641,2022-03-15T17:40:52Z,NA,NA,NA,NA,Oklahoma>Embark,United States>Oklahoma>Embark,1
184,gtfs,NA,US,United States,Oklahoma,Tulsa,Metropolitan Tulsa Transit Authority (MTTA),NA,NA,NA,NA,http://gtfs.tulsatransit.org/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oklahoma-metropolitan-tulsa-transit-authority-mtta-gtfs-184.zip?alt=media,NA,35.988589,36.24298,-96.12021,-95.79037,2022-04-21T13:22:57Z,NA,NA,NA,NA,Oklahoma>Metropolitan Tulsa Transit Authority (MTTA),United States>Oklahoma>Metropolitan Tulsa Transit Authority (MTTA),1
1254,gtfs,NA,US,United States,Oregon,Astoria,Astoria Riverfront Trolley,NA,NA,support+test+astoria-or-us@trilliumtransit.com,NA,https://oregon-gtfs.trilliumtransit.com/gtfs_data/astoria-or-us/astoria-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-astoria-riverfront-trolley-gtfs-1254.zip?alt=media,NA,46.1878649419867,46.1951598159476,-123.854447105988,-123.798674072109,2022-04-26T00:01:12Z,NA,NA,NA,NA,Oregon>Astoria Riverfront Trolley,United States>Oregon>Astoria Riverfront Trolley,1
125,gtfs,NA,US,United States,Oregon,Klamath Falls,Basin Transit Service (BTS),NA,NA,support+test+basin-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/basin-or-us/basin-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-basin-transit-service-bts-gtfs-125.zip?alt=media,NA,42.174625,42.5752845423563,-121.874721,-121.271743550926,2022-03-14T21:12:52Z,NA,NA,NA,NA,Oregon>Basin Transit Service (BTS),United States>Oregon>Basin Transit Service (BTS),1
126,gtfs,NA,US,United States,Oregon,Corvallis,Benton Area Transportation,NA,NA,support+test+benton-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/benton-or-us/benton-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-benton-area-transportation-gtfs-126.zip?alt=media,https://oregon-gtfs.trilliumtransit.com,44.539028,44.67828,-124.05396483388,-123.066012766411,2022-03-14T21:12:53Z,NA,fares-v1|flex-v1,NA,NA,Oregon>Benton Area Transportation,United States>Oregon>Benton Area Transportation,1
256,gtfs,NA,US,United States,Oregon,Portland,Blue Star Bus,NA,NA,support+test+bluestar-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/bluestar-or-us/bluestar-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-blue-star-bus-gtfs-256.zip?alt=media,NA,45.506638,45.588928,-122.687492,-122.592392,2022-03-15T17:44:19Z,inactive,fares-v1,NA,NA,Oregon>Blue Star Bus,United States>Oregon>Blue Star Bus,1
834,gtfs,NA,US,United States,Oregon,Albany,Buena Vista Ferry,NA,NA,support+test+buenavistaferry-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/buenavistaferry-or-us/buenavistaferry-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-buena-vista-ferry-gtfs-834.zip?alt=media,NA,44.7696604540249,44.7701539496516,-123.147180525512,-123.144738622659,2022-03-17T15:22:37Z,NA,NA,NA,NA,Oregon>Buena Vista Ferry,United States>Oregon>Buena Vista Ferry,1
252,gtfs,NA,US,United States,Oregon,Canby,Canby Area Transit (CAT),NA,NA,support+test+canbytransit-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/canbytransit-or-us/canbytransit-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-canby-area-transit-cat-gtfs-252.zip?alt=media,NA,45.1511972,45.359991,-122.8349536,-122.604267,2022-03-15T17:44:14Z,NA,NA,NA,NA,Oregon>Canby Area Transit (CAT),United States>Oregon>Canby Area Transit (CAT),1
605,gtfs,NA,US,United States,Oregon,Portland,Canby Ferry,NA,NA,support+test+canbyferry-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/canbyferry-or-us/canbyferry-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-canby-ferry-gtfs-605.zip?alt=media,NA,45.2989871385735,45.3010657654158,-122.692828552403,-122.692637681176,2022-03-16T20:10:39Z,NA,NA,NA,NA,Oregon>Canby Ferry,United States>Oregon>Canby Ferry,1
127,gtfs,NA,US,United States,Oregon,NA,Caravan Airport Transportation,NA,NA,support+test+caravan-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/caravan-or-us/caravan-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-caravan-airport-transportation-gtfs-127.zip?alt=media,NA,44.3112647738553,45.588654,-124.104154855013,-122.593117,2022-03-14T21:12:55Z,NA,NA,NA,NA,Oregon>Caravan Airport Transportation,United States>Oregon>Caravan Airport Transportation,1
639,gtfs,NA,US,United States,Oregon,Eugene,Cascade POINT,NA,NA,support+test+cascadespoint-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/cascadespoint-or-us/cascadespoint-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-cascade-point-gtfs-639.zip?alt=media,NA,44.0428,45.52899472,-123.102580956479,-122.5958316,2022-03-16T20:11:41Z,inactive,fares-v1,NA,NA,Oregon>Cascade POINT,United States>Oregon>Cascade POINT,1
138,gtfs,NA,US,United States,Oregon,Bend,Cascades East Transit (CET),NA,NA,support+test+cascadeseast-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/cascadeseast-or-us/cascadeseast-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-cascades-east-transit-cet-gtfs-138.zip?alt=media,NA,43.67033,44.7779309239482,-121.678688,-120.842453,2022-03-14T21:13:24Z,NA,NA,NA,NA,Oregon>Cascades East Transit (CET),United States>Oregon>Cascades East Transit (CET),1
139,gtfs,NA,US,United States,Oregon,Bend,Central Oregon Breeze,NA,NA,support+test+cobreeze-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/cobreeze-or-us/cobreeze-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-central-oregon-breeze-gtfs-139.zip?alt=media,NA,44.058324,45.589073,-122.677383,-121.13298,2022-03-14T21:13:25Z,NA,NA,NA,NA,Oregon>Central Oregon Breeze,United States>Oregon>Central Oregon Breeze,1
128,gtfs,NA,US,United States,Oregon,Salem,Cherriots,NA,NA,NA,NA,https://www.cherriots.org/media/doc/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-cherriots-gtfs-128.zip?alt=media,https://www.cherriots.org/datalicense/,44.749211,45.310938,-123.31752,-122.416812,2022-03-22T17:15:40Z,NA,NA,NA,NA,Oregon>Cherriots,United States>Oregon>Cherriots,1
129,gtfs,NA,US,United States,Oregon,Eugene,City 2 City Shuttle,NA,NA,support+citytocityshuttle-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/citytocityshuttle-or-us/citytocityshuttle-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-city-2-city-shuttle-gtfs-129.zip?alt=media,NA,44.0433463805757,45.5891390943276,-123.074482932092,-122.592041363794,2022-03-14T21:12:59Z,inactive,fares-v1,NA,NA,Oregon>City 2 City Shuttle,United States>Oregon>City 2 City Shuttle,1
136,gtfs,NA,US,United States,Oregon,Corvallis,City of Corvallis,NA,NA,support+test+corvallis-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/corvallis-or-us/corvallis-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-city-of-corvallis-gtfs-136.zip?alt=media,https://oregon-gtfs.trilliumtransit.com,44.530912,44.615308,-123.377022609,-123.234437,2022-03-14T21:13:21Z,inactive,fares-v1,NA,NA,Oregon>City of Corvallis,United States>Oregon>City of Corvallis,1
274,gtfs,NA,US,United States,Oregon,Milton-Freewater,City of Milton-Freewater Public Transportation,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/milton-freewater-or-us/milton-freewater-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-city-of-milton-freewater-public-transportation-gtfs-274.zip?alt=media,NA,45.91563132,46.065943241891,-118.401544,-118.3308595,2022-03-15T17:45:27Z,NA,NA,NA,NA,Oregon>City of Milton-Freewater Public Transportation,United States>Oregon>City of Milton-Freewater Public Transportation,1
257,gtfs,NA,US,United States,Oregon,NA,Clackamas Community College (CCC) Xpress,NA,NA,support+test+cccxpress-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/cccxpress-or-us/cccxpress-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-clackamas-community-college-ccc-xpress-gtfs-257.zip?alt=media,NA,45.3220761144049,45.43618452638,-122.582843,-122.568429,2022-03-15T17:44:20Z,NA,NA,NA,NA,Oregon>Clackamas Community College (CCC) Xpress,United States>Oregon>Clackamas Community College (CCC) Xpress,1
312,gtfs,NA,US,United States,Oregon,NA,Clackamas County Social Services,NA,NA,support+test+clackamascounty-or-us@trilliumtransit.com,NA,http://oregon-gtfs.trilliumtransit.com/gtfs_data/clackamascounty-or-us/clackamascounty-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-clackamas-county-social-services-gtfs-312.zip?alt=media,NA,45.319669179261,45.4356681764732,-122.625608199924,-122.537945796067,2022-03-15T21:14:31Z,NA,NA,NA,NA,Oregon>Clackamas County Social Services,United States>Oregon>Clackamas County Social Services,1
260,gtfs,NA,US,United States,Oregon,Hood River,Columbia Area Transit (CAT),NA,NA,support+test+hoodriver-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/hoodriver-or-us/hoodriver-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-columbia-area-transit-cat-gtfs-260.zip?alt=media,NA,45.3026111500122,45.727946,-122.652617,-120.96411126454,2022-03-15T17:44:27Z,NA,NA,NA,NA,Oregon>Columbia Area Transit (CAT),United States>Oregon>Columbia Area Transit (CAT),1
21,gtfs,NA,US,United States,Oregon,Coos Bay,Coos County Area Transit (CCAT),NA,NA,support+test+cooscounty-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/cooscounty-or-us/cooscounty-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-coos-county-area-transit-ccat-gtfs-21.zip?alt=media,NA,42.87881944,43.982245,-124.434431,-123.345208,2022-03-14T20:06:40Z,NA,fares-v1,NA,NA,Oregon>Coos County Area Transit (CCAT),United States>Oregon>Coos County Area Transit (CCAT),1
22,gtfs,NA,US,United States,Oregon,Brookings,Curry Public Transit,NA,NA,support+test+currypublictransit-brookings-or-us@trilliumtransit.com,NA,https://oregon-gtfs.trilliumtransit.com/gtfs_data/currypublictransit-or-us/currypublictransit-brookings-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-curry-public-transit-gtfs-22.zip?alt=media,NA,41.9570322655811,43.4160571073338,-124.498078553064,-124.203528654532,2022-03-14T20:06:46Z,NA,fares-v1,NA,NA,Oregon>Curry Public Transit,United States>Oregon>Curry Public Transit,1
130,gtfs,NA,US,United States,Oregon,Oakridge,Diamond Express,NA,NA,support+test+diamondexpress-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/diamondexpress-or-us/diamondexpress-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-diamond-express-gtfs-130.zip?alt=media,NA,43.742044,44.0551965657442,-123.094219662968,-122.460348,2022-03-14T21:13:00Z,NA,NA,NA,NA,Oregon>Diamond Express,United States>Oregon>Diamond Express,1
632,gtfs,NA,US,United States,Oregon,Ontario,Eastern Point,NA,NA,support+test+easternpoint-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/easternpoint-or-us/easternpoint-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-eastern-point-gtfs-632.zip?alt=media,NA,43.54207602,44.058021435071,-121.301143956693,-116.951137,2022-03-16T20:11:32Z,inactive,fares-v1,NA,NA,Oregon>Eastern Point,United States>Oregon>Eastern Point,1
140,gtfs,NA,US,United States,Oregon,Eugene,Eugene to BEND,NA,NA,support+pacificcrestlines-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/eugenetobend-or-us/eugenetobend-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-eugene-to-bend-gtfs-140.zip?alt=media,NA,43.3690937400976,44.9329323929629,-124.213689565659,-121.282496452332,2022-03-14T21:13:27Z,inactive,fares-v1,NA,NA,Oregon>Eugene to BEND,United States>Oregon>Eugene to BEND,1
634,gtfs,NA,US,United States,Oregon,Eugene,Eugene to Coos Bay,NA,NA,support+eugenetocoosbay-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/eugenetocoosbay-or-us/eugenetocoosbay-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-eugene-to-coos-bay-gtfs-634.zip?alt=media,NA,43.3690937400976,44.291248,-124.213689565659,-116.958099,2022-03-16T20:11:35Z,inactive,fares-v1,NA,NA,Oregon>Eugene to Coos Bay,United States>Oregon>Eugene to Coos Bay,1
635,gtfs,NA,US,United States,Oregon,Portland,HUT Airport Shuttle,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/hut-or-us/hut-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-hut-airport-shuttle-gtfs-635.zip?alt=media,NA,NA,NA,NA,NA,2022-03-16T20:11:35Z,deprecated,NA,NA,NA,Oregon>HUT Airport Shuttle,United States>Oregon>HUT Airport Shuttle,1
931,gtfs,NA,US,United States,Oregon,Burns,Harney County,NA,NA,support+test+harneycounty-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/harneycounty-or-us/harneycounty-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-harney-county-gtfs-931.zip?alt=media,NA,43.226212,44.421605,-121.30426,-116.20345,2022-03-17T18:20:38Z,NA,NA,NA,NA,Oregon>Harney County,United States>Oregon>Harney County,1
